;Sweep Count;82
;Sweep Time (s);458.571E+3
Sample Point;Sample Time (us);Raw Data (A);
1;0;-14.067E-6
2;100;-14.067E-6
3;200;-14.067E-6
4;300;-14.067E-6
5;400;-14.067E-6
6;500;-14.067E-6
7;600;-14.067E-6
8;700;-14.067E-6
9;800;-14.067E-6
10;900;-14.067E-6
11;1000;-14.067E-6
12;1100;-14.067E-6
13;1200;-14.067E-6
14;1300;-14.067E-6
15;1400;-14.067E-6
16;1500;-14.067E-6
17;1600;-14.067E-6
18;1700;-14.067E-6
19;1800;-14.067E-6
20;1900;-14.067E-6
21;2000;-14.067E-6
22;2100;-14.067E-6
23;2200;-14.067E-6
24;2300;-14.067E-6
25;2400;-14.067E-6
26;2500;-14.067E-6
27;2600;-14.067E-6
28;2700;-14.067E-6
29;2800;-14.067E-6
30;2900;-14.067E-6
31;3000;-14.067E-6
32;3100;-14.067E-6
33;3200;-14.067E-6
34;3300;-14.067E-6
35;3400;-14.067E-6
36;3500;-14.067E-6
37;3600;-14.067E-6
38;3700;-14.067E-6
39;3800;-14.067E-6
40;3900;-14.067E-6
41;4000;-14.067E-6
42;4100;-14.067E-6
43;4200;-14.067E-6
44;4300;-14.067E-6
45;4400;-14.067E-6
46;4500;-14.067E-6
47;4600;-14.067E-6
48;4700;-14.067E-6
49;4800;-14.067E-6
50;4900;-14.067E-6
51;5000;-14.067E-6
52;5100;-14.067E-6
53;5200;-14.067E-6
54;5300;-14.067E-6
55;5400;-14.067E-6
56;5500;-14.067E-6
57;5600;-14.067E-6
58;5700;-14.067E-6
59;5800;-14.067E-6
60;5900;-14.067E-6
61;6000;-14.067E-6
62;6100;-14.067E-6
63;6200;-14.067E-6
64;6300;-14.067E-6
65;6400;-14.067E-6
66;6500;-14.067E-6
67;6600;-14.067E-6
68;6700;-14.067E-6
69;6800;-14.067E-6
70;6900;-14.067E-6
71;7000;-14.067E-6
72;7100;-14.067E-6
73;7200;-14.067E-6
74;7300;-14.067E-6
75;7400;-14.067E-6
76;7500;-14.067E-6
77;7600;-14.067E-6
78;7700;-14.067E-6
79;7800;-14.067E-6
80;7900;-14.067E-6
81;8000;-14.067E-6
82;8100;-14.067E-6
83;8200;-14.067E-6
84;8300;-14.067E-6
85;8400;-14.067E-6
86;8500;-14.067E-6
87;8600;-14.067E-6
88;8700;-14.067E-6
89;8800;-14.067E-6
90;8900;-14.067E-6
91;9000;-14.067E-6
92;9100;-14.067E-6
93;9200;-14.067E-6
94;9300;-14.067E-6
95;9400;-14.067E-6
96;9500;-14.067E-6
97;9600;-14.067E-6
98;9700;-14.067E-6
99;9800;-14.067E-6
100;9900;-14.067E-6
101;10000;-14.067E-6
102;10100;-14.832E-6
103;10200;-15.596E-6
104;10300;-16.284E-6
105;10400;-17.049E-6
106;10500;-17.661E-6
107;10600;-18.272E-6
108;10700;-18.884E-6
109;10800;-19.495E-6
110;10900;-20.107E-6
111;11000;-20.642E-6
112;11100;-21.101E-6
113;11200;-21.560E-6
114;11300;-21.942E-6
115;11400;-22.324E-6
116;11500;-22.630E-6
117;11600;-23.012E-6
118;11700;-23.318E-6
119;11800;-23.700E-6
120;11900;-24.083E-6
121;12000;-24.465E-6
122;12100;-24.771E-6
123;12200;-25.000E-6
124;12300;-25.153E-6
125;12400;-25.306E-6
126;12500;-25.459E-6
127;12600;-25.612E-6
128;12700;-25.765E-6
129;12800;-25.917E-6
130;12900;-26.070E-6
131;13000;-26.147E-6
132;13100;-26.300E-6
133;13200;-26.376E-6
134;13300;-26.453E-6
135;13400;-26.529E-6
136;13500;-26.606E-6
137;13600;-26.682E-6
138;13700;-26.682E-6
139;13800;-26.682E-6
140;13900;-26.606E-6
141;14000;-26.529E-6
142;14100;-26.376E-6
143;14200;-26.223E-6
144;14300;-25.994E-6
145;14400;-25.765E-6
146;14500;-25.535E-6
147;14600;-25.306E-6
148;14700;-25.153E-6
149;14800;-25.000E-6
150;14900;-24.924E-6
151;15000;-24.771E-6
152;15100;-24.694E-6
153;15200;-24.618E-6
154;15300;-24.541E-6
155;15400;-24.541E-6
156;15500;-24.618E-6
157;15600;-24.618E-6
158;15700;-24.618E-6
159;15800;-24.541E-6
160;15900;-24.465E-6
161;16000;-24.312E-6
162;16100;-24.159E-6
163;16200;-24.006E-6
164;16300;-23.853E-6
165;16400;-23.777E-6
166;16500;-23.547E-6
167;16600;-23.394E-6
168;16700;-23.165E-6
169;16800;-22.936E-6
170;16900;-22.554E-6
171;17000;-22.248E-6
172;17100;-21.942E-6
173;17200;-21.713E-6
174;17300;-21.560E-6
175;17400;-21.407E-6
176;17500;-21.330E-6
177;17600;-21.177E-6
178;17700;-21.101E-6
179;17800;-21.024E-6
180;17900;-20.948E-6
181;18000;-20.948E-6
182;18100;-20.872E-6
183;18200;-20.719E-6
184;18300;-20.642E-6
185;18400;-20.489E-6
186;18500;-20.413E-6
187;18600;-20.260E-6
188;18700;-20.183E-6
189;18800;-20.031E-6
190;18900;-19.801E-6
191;19000;-19.648E-6
192;19100;-19.495E-6
193;19200;-19.343E-6
194;19300;-19.190E-6
195;19400;-19.113E-6
196;19500;-19.113E-6
197;19600;-19.113E-6
198;19700;-19.190E-6
199;19800;-19.266E-6
200;19900;-19.343E-6
201;20000;-19.343E-6
202;20100;-19.343E-6
203;20200;-19.266E-6
204;20300;-19.190E-6
205;20400;-19.113E-6
206;20500;-19.037E-6
207;20600;-18.884E-6
208;20700;-18.654E-6
209;20800;-18.578E-6
210;20900;-18.502E-6
211;21000;-18.502E-6
212;21100;-18.502E-6
213;21200;-18.502E-6
214;21300;-18.425E-6
215;21400;-18.272E-6
216;21500;-18.119E-6
217;21600;-18.043E-6
218;21700;-17.890E-6
219;21800;-17.737E-6
220;21900;-17.584E-6
221;22000;-17.431E-6
222;22100;-17.278E-6
223;22200;-17.125E-6
224;22300;-16.896E-6
225;22400;-16.667E-6
226;22500;-16.514E-6
227;22600;-16.361E-6
228;22700;-16.131E-6
229;22800;-16.055E-6
230;22900;-15.979E-6
231;23000;-15.979E-6
232;23100;-16.055E-6
233;23200;-16.208E-6
234;23300;-16.361E-6
235;23400;-16.514E-6
236;23500;-16.590E-6
237;23600;-16.743E-6
238;23700;-16.820E-6
239;23800;-16.972E-6
240;23900;-17.049E-6
241;24000;-17.049E-6
242;24100;-17.049E-6
243;24200;-17.125E-6
244;24300;-17.125E-6
245;24400;-17.125E-6
246;24500;-17.125E-6
247;24600;-17.125E-6
248;24700;-17.049E-6
249;24800;-16.820E-6
250;24900;-16.667E-6
251;25000;-16.514E-6
252;25100;-16.361E-6
253;25200;-16.284E-6
