;Sweep Count;82
;Sweep Time (s);458.571E+3
Sample Point;Sample Time (us);Raw Data (A);
1;0;-10.015E-6
2;100;-10.015E-6
3;200;-10.015E-6
4;300;-10.015E-6
5;400;-10.015E-6
6;500;-10.015E-6
7;600;-10.015E-6
8;700;-10.015E-6
9;800;-10.015E-6
10;900;-10.015E-6
11;1000;-10.015E-6
12;1100;-10.015E-6
13;1200;-10.015E-6
14;1300;-10.015E-6
15;1400;-10.015E-6
16;1500;-10.015E-6
17;1600;-10.015E-6
18;1700;-10.015E-6
19;1800;-10.015E-6
20;1900;-10.015E-6
21;2000;-10.015E-6
22;2100;-10.015E-6
23;2200;-10.015E-6
24;2300;-10.015E-6
25;2400;-10.015E-6
26;2500;-10.015E-6
27;2600;-10.015E-6
28;2700;-10.015E-6
29;2800;-10.015E-6
30;2900;-10.015E-6
31;3000;-10.015E-6
32;3100;-10.015E-6
33;3200;-10.015E-6
34;3300;-10.015E-6
35;3400;-10.015E-6
36;3500;-10.015E-6
37;3600;-10.015E-6
38;3700;-10.015E-6
39;3800;-10.015E-6
40;3900;-10.015E-6
41;4000;-10.015E-6
42;4100;-10.015E-6
43;4200;-10.015E-6
44;4300;-10.015E-6
45;4400;-10.015E-6
46;4500;-10.015E-6
47;4600;-10.015E-6
48;4700;-10.015E-6
49;4800;-10.015E-6
50;4900;-10.015E-6
51;5000;-10.015E-6
52;5100;-10.015E-6
53;5200;-10.015E-6
54;5300;-10.015E-6
55;5400;-10.015E-6
56;5500;-10.015E-6
57;5600;-10.015E-6
58;5700;-10.015E-6
59;5800;-10.015E-6
60;5900;-10.015E-6
61;6000;-10.015E-6
62;6100;-10.015E-6
63;6200;-10.015E-6
64;6300;-10.015E-6
65;6400;-10.015E-6
66;6500;-10.015E-6
67;6600;-10.015E-6
68;6700;-10.015E-6
69;6800;-10.015E-6
70;6900;-10.015E-6
71;7000;-10.015E-6
72;7100;-10.015E-6
73;7200;-10.015E-6
74;7300;-10.015E-6
75;7400;-10.015E-6
76;7500;-10.015E-6
77;7600;-10.015E-6
78;7700;-10.015E-6
79;7800;-10.015E-6
80;7900;-10.015E-6
81;8000;-10.015E-6
82;8100;-10.015E-6
83;8200;-10.015E-6
84;8300;-10.015E-6
85;8400;-10.015E-6
86;8500;-10.015E-6
87;8600;-10.015E-6
88;8700;-10.015E-6
89;8800;-10.015E-6
90;8900;-10.015E-6
91;9000;-10.015E-6
92;9100;-10.015E-6
93;9200;-10.015E-6
94;9300;-10.015E-6
95;9400;-10.015E-6
96;9500;-10.015E-6
97;9600;-10.015E-6
98;9700;-10.015E-6
99;9800;-10.015E-6
100;9900;-10.015E-6
101;10000;-10.015E-6
102;10100;-9.939E-6
103;10200;-9.939E-6
104;10300;-9.862E-6
105;10400;-9.786E-6
106;10500;-9.709E-6
107;10600;-9.709E-6
108;10700;-9.709E-6
109;10800;-9.709E-6
110;10900;-9.709E-6
111;11000;-9.633E-6
112;11100;-9.557E-6
113;11200;-9.557E-6
114;11300;-9.480E-6
115;11400;-9.480E-6
116;11500;-9.327E-6
117;11600;-9.174E-6
118;11700;-8.945E-6
119;11800;-8.792E-6
120;11900;-8.563E-6
121;12000;-8.257E-6
122;12100;-8.028E-6
123;12200;-7.722E-6
124;12300;-7.569E-6
125;12400;-7.416E-6
126;12500;-7.339E-6
127;12600;-7.263E-6
128;12700;-7.263E-6
129;12800;-7.263E-6
130;12900;-7.263E-6
131;13000;-7.263E-6
132;13100;-7.187E-6
133;13200;-7.110E-6
134;13300;-6.957E-6
135;13400;-6.881E-6
136;13500;-6.804E-6
137;13600;-6.651E-6
138;13700;-6.498E-6
139;13800;-6.346E-6
140;13900;-6.193E-6
141;14000;-6.040E-6
142;14100;-5.963E-6
143;14200;-5.887E-6
144;14300;-5.810E-6
145;14400;-5.734E-6
146;14500;-5.657E-6
147;14600;-5.581E-6
148;14700;-5.581E-6
149;14800;-5.505E-6
150;14900;-5.505E-6
151;15000;-5.352E-6
152;15100;-5.199E-6
153;15200;-5.046E-6
154;15300;-4.969E-6
155;15400;-4.893E-6
156;15500;-4.817E-6
157;15600;-4.740E-6
158;15700;-4.664E-6
159;15800;-4.740E-6
160;15900;-4.740E-6
161;16000;-4.817E-6
162;16100;-4.740E-6
163;16200;-4.740E-6
164;16300;-4.740E-6
165;16400;-4.664E-6
166;16500;-4.511E-6
167;16600;-4.434E-6
168;16700;-4.281E-6
169;16800;-4.205E-6
170;16900;-4.128E-6
171;17000;-3.976E-6
172;17100;-3.976E-6
173;17200;-3.976E-6
174;17300;-4.052E-6
175;17400;-4.128E-6
176;17500;-4.281E-6
177;17600;-4.358E-6
178;17700;-4.434E-6
179;17800;-4.511E-6
180;17900;-4.511E-6
181;18000;-4.511E-6
182;18100;-4.434E-6
183;18200;-4.358E-6
184;18300;-4.205E-6
185;18400;-4.052E-6
186;18500;-3.899E-6
187;18600;-3.746E-6
188;18700;-3.593E-6
189;18800;-3.517E-6
190;18900;-3.440E-6
191;19000;-3.364E-6
192;19100;-3.287E-6
193;19200;-3.211E-6
194;19300;-3.211E-6
195;19400;-3.135E-6
196;19500;-3.211E-6
197;19600;-3.135E-6
198;19700;-3.058E-6
199;19800;-2.905E-6
200;19900;-2.752E-6
201;20000;-2.676E-6
202;20100;-2.676E-6
203;20200;-2.676E-6
204;20300;-2.676E-6
205;20400;-2.676E-6
206;20500;-2.676E-6
207;20600;-2.752E-6
208;20700;-2.752E-6
209;20800;-2.752E-6
210;20900;-2.829E-6
211;21000;-2.829E-6
212;21100;-2.829E-6
213;21200;-2.905E-6
214;21300;-2.982E-6
215;21400;-3.058E-6
216;21500;-3.058E-6
217;21600;-3.058E-6
218;21700;-3.058E-6
219;21800;-3.058E-6
220;21900;-3.058E-6
221;22000;-3.135E-6
222;22100;-3.058E-6
223;22200;-3.058E-6
224;22300;-2.982E-6
225;22400;-3.058E-6
226;22500;-3.135E-6
227;22600;-3.211E-6
228;22700;-3.287E-6
229;22800;-3.287E-6
230;22900;-3.287E-6
231;23000;-3.287E-6
232;23100;-3.211E-6
233;23200;-3.135E-6
234;23300;-2.982E-6
235;23400;-2.905E-6
236;23500;-2.752E-6
237;23600;-2.676E-6
238;23700;-2.523E-6
239;23800;-2.446E-6
240;23900;-2.294E-6
241;24000;-2.141E-6
242;24100;-1.988E-6
243;24200;-1.988E-6
244;24300;-1.911E-6
245;24400;-1.835E-6
246;24500;-1.911E-6
247;24600;-1.988E-6
248;24700;-2.141E-6
249;24800;-2.217E-6
250;24900;-2.294E-6
251;25000;-2.294E-6
252;25100;-2.370E-6
253;25200;-2.294E-6
